id,diff_act,as_score,n_watchers,avg_activity_in_days,avg_age_in_days,binned_ip_reported
1219805,1.0,0.07903351237950554,0.008,0.08666666666666666,0.08538587848932676,1
1219814,1.0,0.0014468377552312227,0.0,0.34,0.33497536945812806,1
1219831,1.0,1.157470204184978,0.0,0.075,0.07389162561576355,1
1220033,1.0,0.02224513048668005,0.004,0.0625,0.061576354679802964,1
1220142,1.0,0.11719385817372903,0.0,0.0875,0.08620689655172414,1
1220286,1.0,0.012840685077677102,0.0,0.06,0.05911330049261084,1
1220309,0.9921875000000001,10.0,0.024,0.1335714285714286,0.1326530612244898,-1
1220357,0.9830508474576272,0.5465429620385944,0.0,0.8675,0.8694581280788177,1
1220378,0.9781818181818182,0.16168411914708913,0.0,0.67,0.6748768472906403,1
1220557,0.7329842931937173,0.0050639321433092795,0.0,0.6975000000000001,0.938423645320197,1
1220623,0.9917127071823204,0.07885265766010163,0.004,0.44625,0.4433497536945813,1
1220639,1.0,0.0014468377552312227,0.016,0.078,0.0768472906403941,1
1220658,1.0,3.4031432550232394,0.0,0.105,0.10344827586206896,0
1220770,1.0,0.22010019351454974,0.0,0.1575,0.15517241379310345,1
1220804,1.0,0.00018085471940390284,0.0,0.105,0.10344827586206896,1
1220929,0.9050324675324676,3.585987376340585,0.032,0.30722222222222223,0.3347016967706623,0
1221005,0.9561815336463224,1.8897509630513807,0.004,0.7612500000000001,0.7844827586206896,1
1221063,1.0,0.39625269021395115,0.0,0.3875,0.38177339901477836,1
1221064,0.8992395437262357,0.0036170943880780566,0.004,0.5887500000000001,0.645320197044335,1
1221192,1.0,0.016096070026947355,0.0,0.105,0.10344827586206896,1
1221289,1.0,3.4031432550232394,0.0,0.105,0.10344827586206896,0
1221443,0.9386138613861386,5.590761940932849,0.016,0.2345,0.24630541871921183,0
1221451,0.9683257918552036,0.015372651149331742,0.0,0.5325000000000001,0.541871921182266,1
1221499,1.0,0.0018085471940390283,0.0,0.055,0.054187192118226604,1
1221531,1.0,0.09096992386016313,0.0,0.1225,0.1206896551724138,1
1221793,1.0,0.32680447796285245,0.012,0.29875,0.29433497536945813,1
1221972,1.0,0.2242598520608395,0.0,0.075,0.07389162561576355,1
1221974,0.975,0.0575118007704411,0.0,0.5825,0.5886699507389163,1
1222034,0.9746376811594203,0.03707521747780008,0.0,0.67,0.6773399014778325,1
1222035,0.6896551724137931,0.004159658546289765,0.0,0.0475,0.06896551724137931,1
1222045,0.9748953974895398,5.590761940932849,0.036000000000000004,0.34700000000000003,0.35073891625615766,0
1222280,0.9781021897810219,3.585987376340585,0.004,0.3325,0.33497536945812806,0
1222309,1.0,10.0,0.0,0.06,0.05911330049261084,-1
1222315,1.0,3.4031432550232394,0.0,0.105,0.10344827586206896,0
1222455,1.0,3.4031432550232394,0.0,0.105,0.10344827586206896,0
1222521,0.7394957983193278,5.590761940932849,0.0,0.2175,0.29064039408867,0
1222524,1.0,0.07613983686904309,0.0,0.06,0.05911330049261084,1
1222525,0.9375494071146244,5.590761940932849,0.024,0.42107142857142854,0.4426460239268121,0
1222534,0.7394957983193278,5.590761940932849,0.0,0.2175,0.29064039408867,0
1222545,0.6777777777777778,0.04051145714647423,0.0,0.15,0.21921182266009853,1
1222567,0.9165562913907285,1.8897509630513807,0.016,0.3435,0.3694581280788177,1
1222801,0.9732142857142857,1.1621724268894795,0.0,0.8150000000000001,0.8251231527093595,1
1222810,0.7394957983193278,5.590761940932849,0.0,0.2175,0.29064039408867,0
1222851,0.9849962490622656,3.585987376340585,0.032,0.3622222222222222,0.3623426382047072,0
1223014,1.0,0.011212992603041977,0.0,0.06,0.05911330049261084,1
1223018,0.978401727861771,1.8897509630513807,0.012,0.5637500000000001,0.5677339901477833,1
1223135,1.0,0.022064275767276147,0.0,0.34,0.33497536945812806,1
1223138,1.0,0.6566834861555713,0.0,0.06,0.05911330049261084,1
1223301,1.0,0.005787351020924891,0.0,0.105,0.10344827586206896,1
1223305,1.0,0.010308719006022463,0.0,0.105,0.10344827586206896,1
1223350,1.0,0.1848335232307887,0.008,0.17833333333333332,0.17569786535303775,1
1223585,0.9228611500701263,5.590761940932849,0.02,0.27166666666666667,0.29022988505747127,0
1223667,0.9892761394101877,0.07089505000632991,0.008,0.305,0.30377668308702793,1
1223680,0.86938202247191,3.585987376340585,0.032,0.34138888888888885,0.38724685276409415,0
